framework,pinned_commit,relative_path,line,behavior_kind,detail,disposition,reason
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,539,middleware,MessageInjectionMiddleware,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,551,conditional_edge,len(captured_messages) == 1,UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,580,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,581,middleware,MessageInjectionMiddleware,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,593,conditional_edge,len(captured_messages) == 1,UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,637,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,638,middleware,MessageInjectionMiddleware,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,672,middleware,_ObservingMiddleware,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,672,middleware,_SentinelMiddleware,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,687,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,688,middleware,MessageInjectionMiddleware,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,722,middleware,_ObservingMiddleware,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,744,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,745,middleware,MessageInjectionMiddleware,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,772,conditional_edge,first_call,UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,790,middleware,_ObservingMiddleware,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,811,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,812,middleware,MessageInjectionMiddleware,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,841,conditional_edge,first_call,UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,861,conditional_edge,call_count == 1,UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,871,middleware,_ObservingMiddleware,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,900,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,912,middleware,MessageInjectionMiddleware,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,929,middleware,chat_client_base._get_chat_middleware_pipeline,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,930,middleware,chat_client_base._get_chat_middleware_pipeline,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,931,middleware,chat_client_base._get_chat_middleware_pipeline,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,951,middleware,chat_client_base._get_chat_middleware_pipeline,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,955,middleware,chat_client_base._get_chat_middleware_pipeline,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,983,middleware,chat_client_base._get_function_middleware_pipeline,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,984,middleware,chat_client_base._get_function_middleware_pipeline,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_middleware_with_chat.py,985,middleware,chat_client_base._get_function_middleware_pipeline,UNSUPPORTED,runtime middleware remains arbitrary native code
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,757,conditional_edge,stream,UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,797,state_memory,AgentSession,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,966,tool,failing_function,SHARED_PRIMITIVE,decorated function executes behind the Tool boundary
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,965,tool,tool,SHARED_PRIMITIVE,decorated Tool remains a common heavy primitive
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,3537,conditional_edge,stream,UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,3650,conditional_edge,stream,UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,3938,state_memory,InMemoryLogRecordExporter,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,3998,conditional_edge,stream,UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,4095,conditional_edge,stream,UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,4150,conditional_edge,stream,UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,4315,tool,echo,SHARED_PRIMITIVE,decorated function executes behind the Tool boundary
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,4314,tool,tool,SHARED_PRIMITIVE,decorated Tool remains a common heavy primitive
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,4450,tool,add,SHARED_PRIMITIVE,decorated function executes behind the Tool boundary
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,4449,tool,tool,SHARED_PRIMITIVE,decorated Tool remains a common heavy primitive
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,4565,mcp_tool_boundary,_AzureLikeMcpTool,SHARED_PRIMITIVE,MCP work is a shared Tool primitive; endpoint privacy is not inferred
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,4602,tool,add,SHARED_PRIMITIVE,decorated function executes behind the Tool boundary
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,4601,tool,tool,SHARED_PRIMITIVE,decorated Tool remains a common heavy primitive
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,4765,tool,get_weather,SHARED_PRIMITIVE,decorated function executes behind the Tool boundary
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,4764,tool,tool,SHARED_PRIMITIVE,decorated Tool remains a common heavy primitive
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,4893,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,4893,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,4893,termination,Agent,COMPILED,bounded RETURN is in the control IR
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,4903,conditional_edge,stream,UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,5194,tool,greet,SHARED_PRIMITIVE,decorated function executes behind the Tool boundary
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,5221,tool,echo,SHARED_PRIMITIVE,decorated function executes behind the Tool boundary
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,5254,tool,greet_with_model,SHARED_PRIMITIVE,decorated function executes behind the Tool boundary
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,5479,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,5479,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,5479,termination,Agent,COMPILED,bounded RETURN is in the control IR
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,5483,state_memory,UserMemoryProvider,UNSUPPORTED,framework-native persistence object is not automatically lowered to STATE_GET/SET
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,5487,conditional_edge,stream,UNSUPPORTED,arbitrary Python condition is not a declarative BRANCH predicate
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,5549,instructions,Agent,COMPILED,static instruction handle when literal; callable form is recorded separately
Microsoft Agent Framework,af461de51da16f5cb800ff7febc0f8f96355607a,python/packages/core/tests/core/test_observability.py,5549,llm,Agent,SHARED_PRIMITIVE,model work remains a common heavy primitive
